topology,nodes,mesh_rows,source,scope,group_size,packet_flits,injection_rate,background_rate,seed,naive_latency_ticks,tree_latency_ticks,latency_speedup,naive_link_flits,tree_link_flits,traffic_reduction,naive_throughput,tree_throughput,throughput_improvement,naive_logical_bytes_per_cycle,tree_logical_bytes_per_cycle,naive_artifact,tree_artifact
8x8,64,8,27,common,4,16,1.0,0.1,17,358835.0,156500.0,2.2928753993610225,27200.0,12800.0,0.5294117647058824,0.010403,0.01276,0.22656925886763424,21.304483511910952,26.13244864106163,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g4-f16-r1-b0.1-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g4-f16-r1-b0.1-s17
8x8,64,8,27,common,8,1,0.1,0.0,1,16500.0,9000.0,1.8333333333333333,3500.0,2500.0,0.2857142857142857,0.049677,0.05005,0.007508504941924787,12.717337307501243,12.812812812812814,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f1-r0.1-b0-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f1-r0.1-b0-s1
8x8,64,8,27,common,8,1,0.1,0.0,7,18500.0,10000.0,1.85,3400.0,2400.0,0.2941176470588235,0.049579,0.05,0.008491498416668408,12.692117005453644,12.8,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f1-r0.1-b0-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f1-r0.1-b0-s7
8x8,64,8,27,common,8,1,0.1,0.0,17,15500.0,7000.0,2.2142857142857144,2700.0,1900.0,0.2962962962962963,0.049727,0.05015,0.008506445190741507,12.729985082048731,12.838515546639918,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f1-r0.1-b0-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f1-r0.1-b0-s17
8x8,64,8,27,common,8,1,0.1,0.1,1,16635.0,9000.0,1.8483333333333334,3500.0,2500.0,0.2857142857142857,0.049677,0.05005,0.007508504941924787,12.717337307501243,12.812812812812814,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f1-r0.1-b0.1-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f1-r0.1-b0.1-s1
8x8,64,8,27,common,8,1,0.1,0.1,7,18675.0,10000.0,1.8675,3400.0,2400.0,0.2941176470588235,0.049579,0.05,0.008491498416668408,12.692117005453644,12.8,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f1-r0.1-b0.1-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f1-r0.1-b0.1-s7
8x8,64,8,27,common,8,1,0.1,0.1,17,15660.0,7000.0,2.237142857142857,2700.0,1900.0,0.2962962962962963,0.049727,0.05015,0.008506445190741507,12.729985082048731,12.838515546639918,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f1-r0.1-b0.1-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f1-r0.1-b0.1-s17
8x8,64,8,27,common,8,1,0.5,0.0,1,16500.0,9000.0,1.8333333333333333,3500.0,2500.0,0.2857142857142857,0.055096,0.241546,3.3840932191084656,14.104683195592287,61.83574879227053,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f1-r0.5-b0-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f1-r0.5-b0-s1
8x8,64,8,27,common,8,1,0.5,0.0,7,18500.0,10000.0,1.85,3400.0,2400.0,0.2941176470588235,0.054975,0.240385,3.372623919963619,14.073666849917538,61.53846153846154,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f1-r0.5-b0-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f1-r0.5-b0-s7
8x8,64,8,27,common,8,1,0.5,0.0,17,15500.0,7000.0,2.2142857142857144,2700.0,1900.0,0.2962962962962963,0.055157,0.243902,3.421959134833294,14.120242691671264,62.4390243902439,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f1-r0.5-b0-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f1-r0.5-b0-s17
8x8,64,8,27,common,8,1,0.5,0.1,1,16615.0,9000.0,1.846111111111111,3500.0,2500.0,0.2857142857142857,0.055096,0.241546,3.3840932191084656,14.104683195592287,61.83574879227053,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f1-r0.5-b0.1-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f1-r0.5-b0.1-s1
8x8,64,8,27,common,8,1,0.5,0.1,7,18630.0,10000.0,1.863,3400.0,2400.0,0.2941176470588235,0.054975,0.240385,3.372623919963619,14.073666849917538,61.53846153846154,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f1-r0.5-b0.1-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f1-r0.5-b0.1-s7
8x8,64,8,27,common,8,1,0.5,0.1,17,15685.0,7000.0,2.2407142857142857,2700.0,1900.0,0.2962962962962963,0.055157,0.243902,3.421959134833294,14.120242691671264,62.4390243902439,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f1-r0.5-b0.1-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f1-r0.5-b0.1-s17
8x8,64,8,27,common,8,1,1.0,0.0,1,16500.0,9000.0,1.8333333333333333,3500.0,2500.0,0.2857142857142857,0.055096,0.241546,3.3840932191084656,14.104683195592287,61.83574879227053,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f1-r1-b0-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f1-r1-b0-s1
8x8,64,8,27,common,8,1,1.0,0.0,7,18500.0,10000.0,1.85,3400.0,2400.0,0.2941176470588235,0.054975,0.240385,3.372623919963619,14.073666849917538,61.53846153846154,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f1-r1-b0-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f1-r1-b0-s7
8x8,64,8,27,common,8,1,1.0,0.0,17,15500.0,7000.0,2.2142857142857144,2700.0,1900.0,0.2962962962962963,0.055157,0.243902,3.421959134833294,14.120242691671264,62.4390243902439,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f1-r1-b0-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f1-r1-b0-s17
8x8,64,8,27,common,8,1,1.0,0.1,1,16615.0,9000.0,1.846111111111111,3500.0,2500.0,0.2857142857142857,0.055096,0.241546,3.3840932191084656,14.104683195592287,61.83574879227053,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f1-r1-b0.1-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f1-r1-b0.1-s1
8x8,64,8,27,common,8,1,1.0,0.1,7,18630.0,10000.0,1.863,3400.0,2400.0,0.2941176470588235,0.054975,0.240385,3.372623919963619,14.073666849917538,61.53846153846154,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f1-r1-b0.1-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f1-r1-b0.1-s7
8x8,64,8,27,common,8,1,1.0,0.1,17,15685.0,7000.0,2.2407142857142857,2700.0,1900.0,0.2962962962962963,0.055157,0.243902,3.421959134833294,14.120242691671264,62.4390243902439,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f1-r1-b0.1-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f1-r1-b0.1-s17
8x8,64,8,27,common,8,4,0.1,0.0,1,160000.0,16500.0,9.696969696969697,14000.0,10000.0,0.2857142857142857,0.023364,0.049677,1.1262198253723676,23.925233644859812,50.86934923000497,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f4-r0.1-b0-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f4-r0.1-b0-s1
8x8,64,8,27,common,8,4,0.1,0.0,7,160000.0,17500.0,9.142857142857142,13600.0,9600.0,0.2941176470588235,0.023364,0.049628,1.1241225817497003,23.925233644859812,50.81885856079404,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f4-r0.1-b0-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f4-r0.1-b0-s7
8x8,64,8,27,common,8,4,0.1,0.0,17,160000.0,14500.0,11.03448275862069,10800.0,7600.0,0.2962962962962963,0.023364,0.049776,1.130457113507961,23.925233644859812,50.97063215530114,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f4-r0.1-b0-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f4-r0.1-b0-s17
8x8,64,8,27,common,8,4,0.1,0.1,1,166460.0,16500.0,10.088484848484848,14000.0,10000.0,0.2857142857142857,0.022442,0.049677,1.2135727653506816,22.980251346499102,50.86934923000497,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f4-r0.1-b0.1-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f4-r0.1-b0.1-s1
8x8,64,8,27,common,8,4,0.1,0.1,7,166070.0,17500.0,9.489714285714285,13600.0,9600.0,0.2941176470588235,0.022497,0.049628,1.2059830199582167,23.037120359955004,50.81885856079404,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f4-r0.1-b0.1-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f4-r0.1-b0.1-s7
8x8,64,8,27,common,8,4,0.1,0.1,17,165630.0,14500.0,11.422758620689654,10800.0,7600.0,0.2962962962962963,0.022543,0.049776,1.2080468438096084,23.083859332732192,50.97063215530114,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f4-r0.1-b0.1-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f4-r0.1-b0.1-s17
8x8,64,8,27,common,8,4,0.5,0.0,1,160000.0,38500.0,4.1558441558441555,14000.0,10000.0,0.2857142857142857,0.023364,0.060205,1.576827598014039,23.925233644859812,61.64960866947622,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f4-r0.5-b0-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f4-r0.5-b0-s1
8x8,64,8,27,common,8,4,0.5,0.0,7,160000.0,39500.0,4.050632911392405,13600.0,9600.0,0.2941176470588235,0.023364,0.060132,1.573703133025167,23.925233644859812,61.575466025255565,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f4-r0.5-b0-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f4-r0.5-b0-s7
8x8,64,8,27,common,8,4,0.5,0.0,17,160000.0,36500.0,4.383561643835616,10800.0,7600.0,0.2962962962962963,0.023364,0.06035,1.5830337271015238,23.925233644859812,61.79843089921545,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f4-r0.5-b0-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f4-r0.5-b0-s17
8x8,64,8,27,common,8,4,0.5,0.1,1,166460.0,38500.0,4.323636363636363,14000.0,10000.0,0.2857142857142857,0.022442,0.060205,1.6826931646020853,22.980251346499102,61.64960866947622,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f4-r0.5-b0.1-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f4-r0.5-b0.1-s1
8x8,64,8,27,common,8,4,0.5,0.1,7,166070.0,39520.0,4.2021761133603235,13600.0,9600.0,0.2941176470588235,0.022497,0.060096,1.671289505267369,23.037120359955004,61.53846153846154,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f4-r0.5-b0.1-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f4-r0.5-b0.1-s7
8x8,64,8,27,common,8,4,0.5,0.1,17,165630.0,36500.0,4.537808219178082,10800.0,7600.0,0.2962962962962963,0.022543,0.06035,1.6771059752473052,23.083859332732192,61.79843089921545,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f4-r0.5-b0.1-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f4-r0.5-b0.1-s17
8x8,64,8,27,common,8,4,1.0,0.0,1,160000.0,38500.0,4.1558441558441555,14000.0,10000.0,0.2857142857142857,0.023364,0.060205,1.576827598014039,23.925233644859812,61.64960866947622,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f4-r1-b0-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f4-r1-b0-s1
8x8,64,8,27,common,8,4,1.0,0.0,7,160000.0,39500.0,4.050632911392405,13600.0,9600.0,0.2941176470588235,0.023364,0.060132,1.573703133025167,23.925233644859812,61.575466025255565,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f4-r1-b0-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f4-r1-b0-s7
8x8,64,8,27,common,8,4,1.0,0.0,17,160000.0,36500.0,4.383561643835616,10800.0,7600.0,0.2962962962962963,0.023364,0.06035,1.5830337271015238,23.925233644859812,61.79843089921545,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f4-r1-b0-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f4-r1-b0-s17
8x8,64,8,27,common,8,4,1.0,0.1,1,166460.0,38500.0,4.323636363636363,14000.0,10000.0,0.2857142857142857,0.022442,0.060205,1.6826931646020853,22.980251346499102,61.64960866947622,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f4-r1-b0.1-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f4-r1-b0.1-s1
8x8,64,8,27,common,8,4,1.0,0.1,7,166070.0,39520.0,4.2021761133603235,13600.0,9600.0,0.2941176470588235,0.022497,0.060096,1.671289505267369,23.037120359955004,61.53846153846154,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f4-r1-b0.1-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f4-r1-b0.1-s7
8x8,64,8,27,common,8,4,1.0,0.1,17,165630.0,36500.0,4.537808219178082,10800.0,7600.0,0.2962962962962963,0.022543,0.06035,1.6771059752473052,23.083859332732192,61.79843089921545,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f4-r1-b0.1-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f4-r1-b0.1-s17
8x8,64,8,27,common,8,16,0.1,0.0,1,640000.0,158500.0,4.037854889589905,56000.0,40000.0,0.2857142857142857,0.005841,0.012753,1.1833590138674888,23.925233644859812,52.23823491901543,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f16-r0.1-b0-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f16-r0.1-b0-s1
8x8,64,8,27,common,8,16,0.1,0.0,7,640000.0,159500.0,4.012539184952978,54400.0,38400.0,0.2941176470588235,0.005841,0.01275,1.1828454031843862,23.925233644859812,52.224913935993875,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f16-r0.1-b0-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f16-r0.1-b0-s7
8x8,64,8,27,common,8,16,0.1,0.0,17,640000.0,156500.0,4.0894568690095845,43200.0,30400.0,0.2962962962962963,0.005841,0.01276,1.184557438794727,23.925233644859812,52.26489728212326,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f16-r0.1-b0-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f16-r0.1-b0-s17
8x8,64,8,27,common,8,16,0.1,0.1,1,664310.0,158500.0,4.191230283911672,56000.0,40000.0,0.2857142857142857,0.005625,0.012753,1.2672000000000003,23.039712003599956,52.23823491901543,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f16-r0.1-b0.1-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f16-r0.1-b0.1-s1
8x8,64,8,27,common,8,16,0.1,0.1,7,663125.0,159500.0,4.157523510971787,54400.0,38400.0,0.2941176470588235,0.005636,0.01275,1.262242725337118,23.08646150377635,52.224913935993875,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f16-r0.1-b0.1-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f16-r0.1-b0.1-s7
8x8,64,8,27,common,8,16,0.1,0.1,17,664035.0,156520.0,4.242492972144135,43200.0,30400.0,0.2962962962962963,0.005629,0.012758,1.2664771717889498,23.055274119103906,52.258229140086755,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f16-r0.1-b0.1-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f16-r0.1-b0.1-s17
8x8,64,8,27,common,8,16,0.5,0.0,1,640000.0,158500.0,4.037854889589905,56000.0,40000.0,0.2857142857142857,0.005841,0.012753,1.1833590138674888,23.925233644859812,52.23823491901543,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f16-r0.5-b0-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f16-r0.5-b0-s1
8x8,64,8,27,common,8,16,0.5,0.0,7,640000.0,159500.0,4.012539184952978,54400.0,38400.0,0.2941176470588235,0.005841,0.01275,1.1828454031843862,23.925233644859812,52.224913935993875,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f16-r0.5-b0-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f16-r0.5-b0-s7
8x8,64,8,27,common,8,16,0.5,0.0,17,640000.0,156500.0,4.0894568690095845,43200.0,30400.0,0.2962962962962963,0.005841,0.01276,1.184557438794727,23.925233644859812,52.26489728212326,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f16-r0.5-b0-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f16-r0.5-b0-s17
8x8,64,8,27,common,8,16,0.5,0.1,1,664310.0,158500.0,4.191230283911672,56000.0,40000.0,0.2857142857142857,0.005625,0.012753,1.2672000000000003,23.039712003599956,52.23823491901543,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f16-r0.5-b0.1-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f16-r0.5-b0.1-s1
8x8,64,8,27,common,8,16,0.5,0.1,7,663125.0,159500.0,4.157523510971787,54400.0,38400.0,0.2941176470588235,0.005636,0.01275,1.262242725337118,23.08646150377635,52.224913935993875,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f16-r0.5-b0.1-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f16-r0.5-b0.1-s7
8x8,64,8,27,common,8,16,0.5,0.1,17,664035.0,156540.0,4.24195093905711,43200.0,30400.0,0.2962962962962963,0.005629,0.012757,1.2662995203410907,23.055274119103906,52.25156269932389,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f16-r0.5-b0.1-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f16-r0.5-b0.1-s17
8x8,64,8,27,common,8,16,1.0,0.0,1,640000.0,158500.0,4.037854889589905,56000.0,40000.0,0.2857142857142857,0.005841,0.012753,1.1833590138674888,23.925233644859812,52.23823491901543,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f16-r1-b0-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f16-r1-b0-s1
8x8,64,8,27,common,8,16,1.0,0.0,7,640000.0,159500.0,4.012539184952978,54400.0,38400.0,0.2941176470588235,0.005841,0.01275,1.1828454031843862,23.925233644859812,52.224913935993875,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f16-r1-b0-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f16-r1-b0-s7
8x8,64,8,27,common,8,16,1.0,0.0,17,640000.0,156500.0,4.0894568690095845,43200.0,30400.0,0.2962962962962963,0.005841,0.01276,1.184557438794727,23.925233644859812,52.26489728212326,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f16-r1-b0-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f16-r1-b0-s17
8x8,64,8,27,common,8,16,1.0,0.1,1,664310.0,158500.0,4.191230283911672,56000.0,40000.0,0.2857142857142857,0.005625,0.012753,1.2672000000000003,23.039712003599956,52.23823491901543,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f16-r1-b0.1-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f16-r1-b0.1-s1
8x8,64,8,27,common,8,16,1.0,0.1,7,663125.0,159500.0,4.157523510971787,54400.0,38400.0,0.2941176470588235,0.005636,0.01275,1.262242725337118,23.08646150377635,52.224913935993875,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f16-r1-b0.1-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f16-r1-b0.1-s7
8x8,64,8,27,common,8,16,1.0,0.1,17,664035.0,156540.0,4.24195093905711,43200.0,30400.0,0.2962962962962963,0.005629,0.012757,1.2662995203410907,23.055274119103906,52.25156269932389,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g8-f16-r1-b0.1-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g8-f16-r1-b0.1-s17
8x8,64,8,27,common,16,1,0.1,0.0,1,23500.0,9000.0,2.611111111111111,6400.0,3300.0,0.484375,0.0293,0.05005,0.7081911262798635,15.001464986815119,25.625625625625627,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f1-r0.1-b0-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f1-r0.1-b0-s1
8x8,64,8,27,common,16,1,0.1,0.0,7,26500.0,10000.0,2.65,6700.0,4000.0,0.4029850746268657,0.029248,0.05,0.7095185995623634,14.975138929511553,25.6,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f1-r0.1-b0-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f1-r0.1-b0-s7
8x8,64,8,27,common,16,1,0.1,0.0,17,25500.0,9000.0,2.8333333333333335,6300.0,3100.0,0.5079365079365079,0.029265,0.05005,0.7102340679993164,14.98390400936494,25.625625625625627,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f1-r0.1-b0-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f1-r0.1-b0-s17
8x8,64,8,27,common,16,1,0.1,0.1,1,23655.0,9000.0,2.6283333333333334,6400.0,3300.0,0.484375,0.0293,0.05005,0.7081911262798635,15.001464986815119,25.625625625625627,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f1-r0.1-b0.1-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f1-r0.1-b0.1-s1
8x8,64,8,27,common,16,1,0.1,0.1,7,26670.0,10000.0,2.667,6700.0,4000.0,0.4029850746268657,0.029248,0.05,0.7095185995623634,14.975138929511553,25.6,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f1-r0.1-b0.1-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f1-r0.1-b0.1-s7
8x8,64,8,27,common,16,1,0.1,0.1,17,25610.0,9000.0,2.8455555555555554,6300.0,3100.0,0.5079365079365079,0.029265,0.05005,0.7102340679993164,14.98390400936494,25.625625625625627,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f1-r0.1-b0.1-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f1-r0.1-b0.1-s17
8x8,64,8,27,common,16,1,0.5,0.0,1,23500.0,9000.0,2.611111111111111,6400.0,3300.0,0.484375,0.0293,0.241546,7.243890784982936,15.001464986815119,123.67149758454106,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f1-r0.5-b0-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f1-r0.5-b0-s1
8x8,64,8,27,common,16,1,0.5,0.0,7,26500.0,10000.0,2.65,6700.0,4000.0,0.4029850746268657,0.029248,0.240385,7.218852571115974,14.975138929511553,123.07692307692308,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f1-r0.5-b0-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f1-r0.5-b0-s7
8x8,64,8,27,common,16,1,0.5,0.0,17,25500.0,9000.0,2.8333333333333335,6300.0,3100.0,0.5079365079365079,0.029265,0.241546,7.253750213565693,14.98390400936494,123.67149758454106,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f1-r0.5-b0-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f1-r0.5-b0-s17
8x8,64,8,27,common,16,1,0.5,0.1,1,23655.0,9000.0,2.6283333333333334,6400.0,3300.0,0.484375,0.0293,0.241546,7.243890784982936,15.001464986815119,123.67149758454106,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f1-r0.5-b0.1-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f1-r0.5-b0.1-s1
8x8,64,8,27,common,16,1,0.5,0.1,7,26670.0,10000.0,2.667,6700.0,4000.0,0.4029850746268657,0.029248,0.240385,7.218852571115974,14.975138929511553,123.07692307692308,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f1-r0.5-b0.1-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f1-r0.5-b0.1-s7
8x8,64,8,27,common,16,1,0.5,0.1,17,25610.0,9000.0,2.8455555555555554,6300.0,3100.0,0.5079365079365079,0.029265,0.241546,7.253750213565693,14.98390400936494,123.67149758454106,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f1-r0.5-b0.1-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f1-r0.5-b0.1-s17
8x8,64,8,27,common,16,1,1.0,0.0,1,23500.0,9000.0,2.611111111111111,6400.0,3300.0,0.484375,0.0293,0.241546,7.243890784982936,15.001464986815119,123.67149758454106,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f1-r1-b0-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f1-r1-b0-s1
8x8,64,8,27,common,16,1,1.0,0.0,7,26500.0,10000.0,2.65,6700.0,4000.0,0.4029850746268657,0.029248,0.240385,7.218852571115974,14.975138929511553,123.07692307692308,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f1-r1-b0-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f1-r1-b0-s7
8x8,64,8,27,common,16,1,1.0,0.0,17,25500.0,9000.0,2.8333333333333335,6300.0,3100.0,0.5079365079365079,0.029265,0.241546,7.253750213565693,14.98390400936494,123.67149758454106,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f1-r1-b0-s17,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f1-r1-b0-s17
8x8,64,8,27,common,16,1,1.0,0.1,1,23655.0,9000.0,2.6283333333333334,6400.0,3300.0,0.484375,0.0293,0.241546,7.243890784982936,15.001464986815119,123.67149758454106,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f1-r1-b0.1-s1,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f1-r1-b0.1-s1
8x8,64,8,27,common,16,1,1.0,0.1,7,26670.0,10000.0,2.667,6700.0,4000.0,0.4029850746268657,0.029248,0.240385,7.218852571115974,14.975138929511553,123.07692307692308,report/raw-results/multicast-4x4-8x8/naive_unicast-8x8-g16-f1-r1-b0.1-s7,report/raw-results/multicast-4x4-8x8/tree_multicast-8x8-g16-f1-r1-b0.1-s7
